term_str,n,n_chars,p,s,i,h
armsand,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
mummify,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
cleansing,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
comforts,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
folktales,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
soreness,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
placeit,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
pillowlike,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
downwe,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
glidin,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
1814,1,4,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
arkhamakeley,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
mts,1,3,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
newburied,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
deflect,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
artblind,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
maternity,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
parterres,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
oathid,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
ghoststhe,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
biped,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
moodsvisited,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
closebut,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
tarnishd,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
adumbrations,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
nestled,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
abrasions,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
equidistant,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
overzealous,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
mutually,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
driveall,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
tactless,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
pillage,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
allstory,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
sweetmeat,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
lurd,1,4,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
cretinism,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
milksops,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
anziques,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
acre,1,4,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
vetus,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
camphor,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
alivenot,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
developedthe,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
injuring,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
stepladder,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
myselfperhaps,1,13,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
abristlin,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
ansata,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
longtorturd,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
traversedand,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
retainers,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
blaster,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
fellerthough,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
quasiadulthood,1,14,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
cuttingfor,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
190001,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
nonusers,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
intersecting,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
perilhe,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
fard,1,4,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
relinquish,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
waitwhat,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
beinginfant,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
dreamperiods,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
yogash,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
breathes,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
unshod,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
neanderthal,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
brier,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
bloating,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
poeetic,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
validhe,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
othersthose,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
champions,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
stressful,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
chinlessness,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
ticket,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
xliv,1,4,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
empiricism,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
squeeze,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
nonsensical,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
chiaroscuro,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
waterline,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
etruria,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
moonbut,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
mileend,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
likeas,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
stickers,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
politeness,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
advertised,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
thuttyeightwhen,1,15,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
mechanized,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
apoplecticfaced,1,15,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
betaken,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
amplebut,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
prospector,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
meath,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
unappeasd,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
lasso,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
drowse,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
sizable,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
guesshe,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
vistaopening,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
windowsbefore,1,13,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
collective,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
atlantics,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
elmo,1,4,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
friar,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
terriblemonstrousunbelievable,1,29,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
celt,1,4,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
irishman,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
gentlewoman,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
wolffanged,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
enigmas,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
greaves,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
dinnerand,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
provd,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
glimmring,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
bulletridden,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
asphyxiate,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
castoff,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
donnellys,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
comprehensive,1,13,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
freshwater,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
termless,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
ropelike,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
scintillating,1,13,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
nightspirit,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
disappointedly,1,14,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
strangerof,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
globular,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
khephrenthe,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
darkmother,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
terriblethough,1,14,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
himincluding,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
scottelliots,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
sicilia,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
seismic,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
premonition,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
accountshowing,1,14,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
attribution,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
rlyehian,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
halfreclining,1,13,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
supersight,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
lyons,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
anticipations,1,13,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
cachinnating,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
jovial,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
patucket,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
overspread,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
frenchcanadian,1,14,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
morgans,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
furore,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
dole,1,4,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
nephew,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
altarflames,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
shriekedlike,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
transversely,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
sugar,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
dovetailed,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
torturd,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
superlatively,1,13,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
centuryworn,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
melville,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
bulletmarks,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
bunches,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
vibrate,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
incrusted,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
indented,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
sow,1,3,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
pththyalyi,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
profitable,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
epitome,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
halfexplored,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
charmstheir,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
keyring,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
leonardo,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
sanei,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
selfslain,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
growedi,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
unpulsating,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
scuffle,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
tyd,1,3,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
jesting,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
jumbles,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
feasible,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
choler,1,6,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
gustwolde,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
waterbeaststhat,1,15,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
oures,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
salvationbut,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
feetthere,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
sweatbeaded,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
candidates,1,10,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
energya,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
whisperedand,1,12,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
flaunted,1,8,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
hushing,1,7,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
wellordered,1,11,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
littd,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
culturetradition,1,16,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
stonethey,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
cited,1,5,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
butterfly,1,9,1.927930116389141e-06,518691.0,18.984515811618373,3.6600819778284896e-05
